Куркина О. Е.	математика	;внутренние волны;контраст;пленки поверхностно-активных веществ;ветровая рябь;слики;	Распространение внутренних солитонов умеренной амплитуды в двухслойном океане переменной глубины исследуется в рамках уравнений Кортевега-де Вриза и Гарднера с переменными коэффициентами. Аналитическое решение получено с использованием асимптотических разложений по малому параметру – уклону дна. Теоретические результаты сопоставляются с численными, полученными в рамках моделирования примитивных уравнений гидродинамики. Обсуждается вероятность сохранения солитонной формы импульса по мере его распространения. Получено, что с увеличением начальной амплитуды импульс все быстрее отклоняется от солитонной формы.
Рувинская Е. А.	математика	;внутренние волны;контраст;пленки поверхностно-активных веществ;ветровая рябь;слики;	Распространение внутренних солитонов умеренной амплитуды в двухслойном океане переменной глубины исследуется в рамках уравнений Кортевега-де Вриза и Гарднера с переменными коэффициентами. Аналитическое решение получено с использованием асимптотических разложений по малому параметру – уклону дна. Теоретические результаты сопоставляются с численными, полученными в рамках моделирования примитивных уравнений гидродинамики. Обсуждается вероятность сохранения солитонной формы импульса по мере его распространения. Получено, что с увеличением начальной амплитуды импульс все быстрее отклоняется от солитонной формы.
Степанянц Ю.	математика	;внутренние волны;контраст;пленки поверхностно-активных веществ;ветровая рябь;слики;	Распространение внутренних солитонов умеренной амплитуды в двухслойном океане переменной глубины исследуется в рамках уравнений Кортевега-де Вриза и Гарднера с переменными коэффициентами. Аналитическое решение получено с использованием асимптотических разложений по малому параметру – уклону дна. Теоретические результаты сопоставляются с численными, полученными в рамках моделирования примитивных уравнений гидродинамики. Обсуждается вероятность сохранения солитонной формы импульса по мере его распространения. Получено, что с увеличением начальной амплитуды импульс все быстрее отклоняется от солитонной формы.
Талипова Т. Г.	математика	;уравнение Кортевега-де Вриза;внутренние волны;солитоны;нелинейные эволюционные уравнения;ветровые, длинные неприливные и внутренние волны;моделирование физических процессов;математические модели волновых движений тяжелой жидкости;идеальная несжимаемая жидкость;теория волн и колебаний жидкости;	Найден класс точных решений для линейных длинных внутренних волн в двухслойном потоке переменной глубины и сечения. Эти решения описывают так называемое безотражательное распространение, когда волновое поле может быть представлено суммой двух независимых волн с переменными амплитудой и фазой, которые распространяются в противоположных направлениях. Существование таких безотражательных волн возможно лишь при определенных конфигурациях водного потока, которые и находятся в данной работе. Обсуждаются приложения безотражательных волн для описания трансформации внутренних волн на реальных шельфах в заливах и бухтах.
Куркина О. Е.	математика	;уравнение Кортевега-де Вриза;внутренние волны;солитоны;нелинейные эволюционные уравнения;ветровые, длинные неприливные и внутренние волны;моделирование физических процессов;математические модели волновых движений тяжелой жидкости;идеальная несжимаемая жидкость;теория волн и колебаний жидкости;	Найден класс точных решений для линейных длинных внутренних волн в двухслойном потоке переменной глубины и сечения. Эти решения описывают так называемое безотражательное распространение, когда волновое поле может быть представлено суммой двух независимых волн с переменными амплитудой и фазой, которые распространяются в противоположных направлениях. Существование таких безотражательных волн возможно лишь при определенных конфигурациях водного потока, которые и находятся в данной работе. Обсуждаются приложения безотражательных волн для описания трансформации внутренних волн на реальных шельфах в заливах и бухтах.
Гиниятуллин А. Р.	математика	;уравнение Кортевега-де Вриза;внутренние волны;солитоны;нелинейные эволюционные уравнения;ветровые, длинные неприливные и внутренние волны;моделирование физических процессов;математические модели волновых движений тяжелой жидкости;идеальная несжимаемая жидкость;теория волн и колебаний жидкости;	Найден класс точных решений для линейных длинных внутренних волн в двухслойном потоке переменной глубины и сечения. Эти решения описывают так называемое безотражательное распространение, когда волновое поле может быть представлено суммой двух независимых волн с переменными амплитудой и фазой, которые распространяются в противоположных направлениях. Существование таких безотражательных волн возможно лишь при определенных конфигурациях водного потока, которые и находятся в данной работе. Обсуждаются приложения безотражательных волн для описания трансформации внутренних волн на реальных шельфах в заливах и бухтах.
Куркин А. А.	математика	;уравнение Кортевега-де Вриза;внутренние волны;солитоны;нелинейные эволюционные уравнения;ветровые, длинные неприливные и внутренние волны;моделирование физических процессов;математические модели волновых движений тяжелой жидкости;идеальная несжимаемая жидкость;теория волн и колебаний жидкости;	Найден класс точных решений для линейных длинных внутренних волн в двухслойном потоке переменной глубины и сечения. Эти решения описывают так называемое безотражательное распространение, когда волновое поле может быть представлено суммой двух независимых волн с переменными амплитудой и фазой, которые распространяются в противоположных направлениях. Существование таких безотражательных волн возможно лишь при определенных конфигурациях водного потока, которые и находятся в данной работе. Обсуждаются приложения безотражательных волн для описания трансформации внутренних волн на реальных шельфах в заливах и бухтах.
Пелиновский Е. Н.	математика	;уравнение Кортевега-де Вриза;внутренние волны;солитоны;нелинейные эволюционные уравнения;ветровые, длинные неприливные и внутренние волны;моделирование физических процессов;математические модели волновых движений тяжелой жидкости;идеальная несжимаемая жидкость;теория волн и колебаний жидкости;	Найден класс точных решений для линейных длинных внутренних волн в двухслойном потоке переменной глубины и сечения. Эти решения описывают так называемое безотражательное распространение, когда волновое поле может быть представлено суммой двух независимых волн с переменными амплитудой и фазой, которые распространяются в противоположных направлениях. Существование таких безотражательных волн возможно лишь при определенных конфигурациях водного потока, которые и находятся в данной работе. Обсуждаются приложения безотражательных волн для описания трансформации внутренних волн на реальных шельфах в заливах и бухтах.
Король А. А.	математика	;уравнение Кортевега-де Вриза;внутренние волны;солитоны;нелинейные эволюционные уравнения;ветровые, длинные неприливные и внутренние волны;моделирование физических процессов;математические модели волновых движений тяжелой жидкости;идеальная несжимаемая жидкость;теория волн и колебаний жидкости;	Найден класс точных решений для линейных длинных внутренних волн в двухслойном потоке переменной глубины и сечения. Эти решения описывают так называемое безотражательное распространение, когда волновое поле может быть представлено суммой двух независимых волн с переменными амплитудой и фазой, которые распространяются в противоположных направлениях. Существование таких безотражательных волн возможно лишь при определенных конфигурациях водного потока, которые и находятся в данной работе. Обсуждаются приложения безотражательных волн для описания трансформации внутренних волн на реальных шельфах в заливах и бухтах.
Куркина О. Е.	компьютерно-математическое	;пленки поверхностно-активных веществ;примесь;загрязнение;топографические захваченные волны;вдольбереговое течение;загрязнение и охрана вод суши, морей и океанов;ветровые, длинные неприливные и внутренние волны;теория волн и колебаний жидкости;моделирование физических процессов;математические модели волновых движений тяжелой жидкости;	Экологическая безопасность водоемов требует детального знания возможных последствий экологических катастроф, возникающих при авариях судов, прорывов трубопроводов, случайных сбросов загрязняющих веществ в реки, озера и водохранилища. С этой целью необходим расчет волновых полей, генерируемых на поверхности и внутри водоема, покрытого слоем загрязняющего вещества (разливы мазута, нефти, керосина, машинного масла и т.п. жидких фракций). В работе изучаются внутренние волны, возникающие на границе раздела слоев загрязняющей жидкости и воды. Выводится модельное уравнение (обобщенное уравнение Картевега-де Вриза) для описания таких волн в длинноволновом приближении, содержащее члены высшего порядка малости по нелинейности и дисперсии. Проанализирована структура этих членов в зависимости от параметров стратификации (разности плотностей слоев, различном соотношении толщин слоев, величины поверхностного натяжения). Показано, что при определенном соотношении между этими параметрами ряд коэффициентов основного уравнения обращается в ноль, при этом уравнение существенно упрощается, хотя по-прежнему остается нелинейным и дисперсионным. Структура решений данного уравнения еще не известна, однако уже сейчас можно сказать, что здесь можно ожидать весьма интересные структуры в виде солитонов с осциллирующими асимптотиками.
Куркин А. А.	компьютерно-математическое	;пленки поверхностно-активных веществ;примесь;загрязнение;топографические захваченные волны;вдольбереговое течение;загрязнение и охрана вод суши, морей и океанов;ветровые, длинные неприливные и внутренние волны;теория волн и колебаний жидкости;моделирование физических процессов;математические модели волновых движений тяжелой жидкости;	Экологическая безопасность водоемов требует детального знания возможных последствий экологических катастроф, возникающих при авариях судов, прорывов трубопроводов, случайных сбросов загрязняющих веществ в реки, озера и водохранилища. С этой целью необходим расчет волновых полей, генерируемых на поверхности и внутри водоема, покрытого слоем загрязняющего вещества (разливы мазута, нефти, керосина, машинного масла и т.п. жидких фракций). В работе изучаются внутренние волны, возникающие на границе раздела слоев загрязняющей жидкости и воды. Выводится модельное уравнение (обобщенное уравнение Картевега-де Вриза) для описания таких волн в длинноволновом приближении, содержащее члены высшего порядка малости по нелинейности и дисперсии. Проанализирована структура этих членов в зависимости от параметров стратификации (разности плотностей слоев, различном соотношении толщин слоев, величины поверхностного натяжения). Показано, что при определенном соотношении между этими параметрами ряд коэффициентов основного уравнения обращается в ноль, при этом уравнение существенно упрощается, хотя по-прежнему остается нелинейным и дисперсионным. Структура решений данного уравнения еще не известна, однако уже сейчас можно сказать, что здесь можно ожидать весьма интересные структуры в виде солитонов с осциллирующими асимптотиками.
Рувинская Е. А.	компьютерно-математическое	;пленки поверхностно-активных веществ;примесь;загрязнение;топографические захваченные волны;вдольбереговое течение;загрязнение и охрана вод суши, морей и океанов;ветровые, длинные неприливные и внутренние волны;теория волн и колебаний жидкости;моделирование физических процессов;математические модели волновых движений тяжелой жидкости;	Экологическая безопасность водоемов требует детального знания возможных последствий экологических катастроф, возникающих при авариях судов, прорывов трубопроводов, случайных сбросов загрязняющих веществ в реки, озера и водохранилища. С этой целью необходим расчет волновых полей, генерируемых на поверхности и внутри водоема, покрытого слоем загрязняющего вещества (разливы мазута, нефти, керосина, машинного масла и т.п. жидких фракций). В работе изучаются внутренние волны, возникающие на границе раздела слоев загрязняющей жидкости и воды. Выводится модельное уравнение (обобщенное уравнение Картевега-де Вриза) для описания таких волн в длинноволновом приближении, содержащее члены высшего порядка малости по нелинейности и дисперсии. Проанализирована структура этих членов в зависимости от параметров стратификации (разности плотностей слоев, различном соотношении толщин слоев, величины поверхностного натяжения). Показано, что при определенном соотношении между этими параметрами ряд коэффициентов основного уравнения обращается в ноль, при этом уравнение существенно упрощается, хотя по-прежнему остается нелинейным и дисперсионным. Структура решений данного уравнения еще не известна, однако уже сейчас можно сказать, что здесь можно ожидать весьма интересные структуры в виде солитонов с осциллирующими асимптотиками.
Пелиновский Е. Н.	компьютерно-математическое	;пленки поверхностно-активных веществ;примесь;загрязнение;топографические захваченные волны;вдольбереговое течение;загрязнение и охрана вод суши, морей и океанов;ветровые, длинные неприливные и внутренние волны;теория волн и колебаний жидкости;моделирование физических процессов;математические модели волновых движений тяжелой жидкости;	Экологическая безопасность водоемов требует детального знания возможных последствий экологических катастроф, возникающих при авариях судов, прорывов трубопроводов, случайных сбросов загрязняющих веществ в реки, озера и водохранилища. С этой целью необходим расчет волновых полей, генерируемых на поверхности и внутри водоема, покрытого слоем загрязняющего вещества (разливы мазута, нефти, керосина, машинного масла и т.п. жидких фракций). В работе изучаются внутренние волны, возникающие на границе раздела слоев загрязняющей жидкости и воды. Выводится модельное уравнение (обобщенное уравнение Картевега-де Вриза) для описания таких волн в длинноволновом приближении, содержащее члены высшего порядка малости по нелинейности и дисперсии. Проанализирована структура этих членов в зависимости от параметров стратификации (разности плотностей слоев, различном соотношении толщин слоев, величины поверхностного натяжения). Показано, что при определенном соотношении между этими параметрами ряд коэффициентов основного уравнения обращается в ноль, при этом уравнение существенно упрощается, хотя по-прежнему остается нелинейным и дисперсионным. Структура решений данного уравнения еще не известна, однако уже сейчас можно сказать, что здесь можно ожидать весьма интересные структуры в виде солитонов с осциллирующими асимптотиками.
Соомере Т.	компьютерно-математическое	;пленки поверхностно-активных веществ;примесь;загрязнение;топографические захваченные волны;вдольбереговое течение;загрязнение и охрана вод суши, морей и океанов;ветровые, длинные неприливные и внутренние волны;теория волн и колебаний жидкости;моделирование физических процессов;математические модели волновых движений тяжелой жидкости;	Экологическая безопасность водоемов требует детального знания возможных последствий экологических катастроф, возникающих при авариях судов, прорывов трубопроводов, случайных сбросов загрязняющих веществ в реки, озера и водохранилища. С этой целью необходим расчет волновых полей, генерируемых на поверхности и внутри водоема, покрытого слоем загрязняющего вещества (разливы мазута, нефти, керосина, машинного масла и т.п. жидких фракций). В работе изучаются внутренние волны, возникающие на границе раздела слоев загрязняющей жидкости и воды. Выводится модельное уравнение (обобщенное уравнение Картевега-де Вриза) для описания таких волн в длинноволновом приближении, содержащее члены высшего порядка малости по нелинейности и дисперсии. Проанализирована структура этих членов в зависимости от параметров стратификации (разности плотностей слоев, различном соотношении толщин слоев, величины поверхностного натяжения). Показано, что при определенном соотношении между этими параметрами ряд коэффициентов основного уравнения обращается в ноль, при этом уравнение существенно упрощается, хотя по-прежнему остается нелинейным и дисперсионным. Структура решений данного уравнения еще не известна, однако уже сейчас можно сказать, что здесь можно ожидать весьма интересные структуры в виде солитонов с осциллирующими асимптотиками.
Авербух Е. Л.	инженерные науки	;численное моделирование;параллельные алгоритмы;рефракция волн;математические модели волновых движений тяжелой жидкости;динамика атмосферы и океана;теория волн и колебаний жидкости;моделирование физических процессов;решение математических задач при помощи моделирующих систем;	В работе для объяснения механизма образования гладких полос (сликов) на морской поверхности под действием внутренних волн привлекаются пленки поверхностно-активных веществ, повсеместно присутствующие в море. Экспериментальные данные о реальных характеристиках морских пленок поверхностно-активных веществ использованы для расчета гистограмм величин контраста в спектре ветровой ряби сантиметрового диапазона при различных параметрах внутренней волны и длинах ветровой волны в рамках «пленочного» механизма воздействия внутренних волн на спектр ветрового волнения. Показано, что в диапазоне длин ряби 2-3 см контраст слабо зависит от параметров внутренних волн (хотя и возрастает с ростом амплитуды внутренней волны) и в среднем равен  6-7 дБ. Для больших длин ряби контраст сильно зависит от отношения скорости течения частиц воды во внутренних волнах к фазовой скорости внутренней волны. При этом дисперсия отклонений контраста от среднего значения примерно равна среднему значению, что свидетельствует о сильной изменчивости контраста в каждом конкретном случае. Тем не менее, можно сделать вывод о сравнительно слабой чувствительности пленочного механизма воздействия внутренних волн на морскую поверхность к конкретному типу пленок поверхностно-активных веществ.
Куркина О. Е.	инженерные науки	;численное моделирование;параллельные алгоритмы;рефракция волн;математические модели волновых движений тяжелой жидкости;динамика атмосферы и океана;теория волн и колебаний жидкости;моделирование физических процессов;решение математических задач при помощи моделирующих систем;	В работе для объяснения механизма образования гладких полос (сликов) на морской поверхности под действием внутренних волн привлекаются пленки поверхностно-активных веществ, повсеместно присутствующие в море. Экспериментальные данные о реальных характеристиках морских пленок поверхностно-активных веществ использованы для расчета гистограмм величин контраста в спектре ветровой ряби сантиметрового диапазона при различных параметрах внутренней волны и длинах ветровой волны в рамках «пленочного» механизма воздействия внутренних волн на спектр ветрового волнения. Показано, что в диапазоне длин ряби 2-3 см контраст слабо зависит от параметров внутренних волн (хотя и возрастает с ростом амплитуды внутренней волны) и в среднем равен  6-7 дБ. Для больших длин ряби контраст сильно зависит от отношения скорости течения частиц воды во внутренних волнах к фазовой скорости внутренней волны. При этом дисперсия отклонений контраста от среднего значения примерно равна среднему значению, что свидетельствует о сильной изменчивости контраста в каждом конкретном случае. Тем не менее, можно сделать вывод о сравнительно слабой чувствительности пленочного механизма воздействия внутренних волн на морскую поверхность к конкретному типу пленок поверхностно-активных веществ.
Куркин А. А.	инженерные науки	;численное моделирование;параллельные алгоритмы;рефракция волн;математические модели волновых движений тяжелой жидкости;динамика атмосферы и океана;теория волн и колебаний жидкости;моделирование физических процессов;решение математических задач при помощи моделирующих систем;	В работе для объяснения механизма образования гладких полос (сликов) на морской поверхности под действием внутренних волн привлекаются пленки поверхностно-активных веществ, повсеместно присутствующие в море. Экспериментальные данные о реальных характеристиках морских пленок поверхностно-активных веществ использованы для расчета гистограмм величин контраста в спектре ветровой ряби сантиметрового диапазона при различных параметрах внутренней волны и длинах ветровой волны в рамках «пленочного» механизма воздействия внутренних волн на спектр ветрового волнения. Показано, что в диапазоне длин ряби 2-3 см контраст слабо зависит от параметров внутренних волн (хотя и возрастает с ростом амплитуды внутренней волны) и в среднем равен  6-7 дБ. Для больших длин ряби контраст сильно зависит от отношения скорости течения частиц воды во внутренних волнах к фазовой скорости внутренней волны. При этом дисперсия отклонений контраста от среднего значения примерно равна среднему значению, что свидетельствует о сильной изменчивости контраста в каждом конкретном случае. Тем не менее, можно сделать вывод о сравнительно слабой чувствительности пленочного механизма воздействия внутренних волн на морскую поверхность к конкретному типу пленок поверхностно-активных веществ.
Тюгин Д. Ю.	математика	;внутренние волны;двухслойная жидкость;адиабатическое распространение;уравнение Кортевега-де Вриза;солитон;ветровые, длинные неприливные и внутренние волны;теория волн и колебаний жидкости;нелинейные колебания и волны;моделирование физических процессов;математические модели волновых движений тяжелой жидкости;	Обсуждается нелинейная волновая динамика в рамках расширенного модифицированного уравнения Кортевега-де Вриза (мКдВ), содержащего комбинацию нелинейных слагаемых третьей и пятой степени и справедливого для волн в трехслойной жидкости с так называемой симметричной стратификацией. Полученное уравнение имеет решения в виде уединенных волн различной полярности. При малых амплитудах они близки к солитонам уравнения мКдВ. Однако амплитуда больших возмущений имеет предел, при приближении к которому уединенные волны расширяются, принимая платообразную форму, подобно солитонам уравнения Гарднера. Столкновение солитонов выведенного уравнения оказывается неупругим, что подтверждено численными расчетами. Неупругость наиболее заметна при взаимодействии однополярных импульсов. Направление сдвига фазы солитона большей амплитуды при разнополярном взаимодействии зависит от амплитуд импульсов.
Куркин А. А.	математика	;внутренние волны;двухслойная жидкость;адиабатическое распространение;уравнение Кортевега-де Вриза;солитон;ветровые, длинные неприливные и внутренние волны;теория волн и колебаний жидкости;нелинейные колебания и волны;моделирование физических процессов;математические модели волновых движений тяжелой жидкости;	Обсуждается нелинейная волновая динамика в рамках расширенного модифицированного уравнения Кортевега-де Вриза (мКдВ), содержащего комбинацию нелинейных слагаемых третьей и пятой степени и справедливого для волн в трехслойной жидкости с так называемой симметричной стратификацией. Полученное уравнение имеет решения в виде уединенных волн различной полярности. При малых амплитудах они близки к солитонам уравнения мКдВ. Однако амплитуда больших возмущений имеет предел, при приближении к которому уединенные волны расширяются, принимая платообразную форму, подобно солитонам уравнения Гарднера. Столкновение солитонов выведенного уравнения оказывается неупругим, что подтверждено численными расчетами. Неупругость наиболее заметна при взаимодействии однополярных импульсов. Направление сдвига фазы солитона большей амплитуды при разнополярном взаимодействии зависит от амплитуд импульсов.
Пелиновский Е. Н.	математика	;внутренние волны;двухслойная жидкость;адиабатическое распространение;уравнение Кортевега-де Вриза;солитон;ветровые, длинные неприливные и внутренние волны;теория волн и колебаний жидкости;нелинейные колебания и волны;моделирование физических процессов;математические модели волновых движений тяжелой жидкости;	Обсуждается нелинейная волновая динамика в рамках расширенного модифицированного уравнения Кортевега-де Вриза (мКдВ), содержащего комбинацию нелинейных слагаемых третьей и пятой степени и справедливого для волн в трехслойной жидкости с так называемой симметричной стратификацией. Полученное уравнение имеет решения в виде уединенных волн различной полярности. При малых амплитудах они близки к солитонам уравнения мКдВ. Однако амплитуда больших возмущений имеет предел, при приближении к которому уединенные волны расширяются, принимая платообразную форму, подобно солитонам уравнения Гарднера. Столкновение солитонов выведенного уравнения оказывается неупругим, что подтверждено численными расчетами. Неупругость наиболее заметна при взаимодействии однополярных импульсов. Направление сдвига фазы солитона большей амплитуды при разнополярном взаимодействии зависит от амплитуд импульсов.
